,date,raw_daily,raw_weekly,harmonized_daily,region,keyword
503,2021-05-18,38,29,7.1035824,US,Budweiser
504,2021-05-19,36,29,6.7297096,US,Budweiser
505,2021-05-20,37,29,6.916646,US,Budweiser
506,2021-05-21,54,29,10.094565,US,Budweiser
507,2021-05-22,57,29,10.655374,US,Budweiser
508,2021-05-23,51,41,9.6008787,US,Budweiser
509,2021-05-24,42,41,7.9066057,US,Budweiser
510,2021-05-25,47,41,8.8478689,US,Budweiser
511,2021-05-26,58,41,10.918646,US,Budweiser
512,2021-05-27,58,41,10.918646,US,Budweiser
513,2021-05-28,100,41,18.825253,US,Budweiser
514,2021-05-29,75,41,14.118939,US,Budweiser
515,2021-05-30,66,38,10.297095,US,Budweiser
516,2021-05-31,59,38,9.2049799,US,Budweiser
517,2021-06-01,55,38,8.5809135,US,Budweiser
518,2021-06-02,70,38,10.921162,US,Budweiser
519,2021-06-03,81,38,12.637344,US,Budweiser
